,st_areasha
4141,2172790.2039705
4142,110848523.4271505
4143,6390102.881522
4144,11157710.837263
4145,24813515.616341
4146,142977252.799978
4147,8543453.2044815
4148,7026877.6291835
4149,3818650.629166
4150,10055075.9519235
4151,3641275.125795
4152,12840631.637643
4153,12276429.877522
4154,5402824.8527045
4155,105852960.590642
4156,4486449.615967
4157,92239045.587745
4158,99206900.097743
4159,129111968.2117755
4160,3480552.664515
4161,169487523.157864
4162,72738702.3375455
4163,14479933.0064855
4164,36113987.840162
4165,125706545.42636
4166,144140010.285835
4167,11237181.312225
4168,6696301.9686385
4169,149266124.7647685
4170,220362241.62085193
4171,272860489.5104347
4172,80266937.084494
4173,4562910.9467225
4174,125960758.8677615
4175,3991552.6837015
4176,4444103.784408
4177,2676273.998108
4178,118714204.4777445
4179,91735003.2868245
4180,7679806.9527355
4181,8153498.96166
4182,7055863.9412045
4183,2091601.6520105
4184,1749586.245509
4185,1231304.050646
4186,1747417.734707
4187,6203294.186699
4188,5916659.150751
4189,8829090.6895705
4190,7883920.1081565
4191,6615365.326155
4192,4516951.706781
4193,3547066.59818
4194,16191031.580469
4195,20014099.4638885
4196,15582046.002923
4197,18780895.096539
4198,8997866.0972995
4199,11933737.217727
4200,4918041.403027
4201,9911941.10881
4202,6146299.799129
4203,9124482.778794
4204,69868340.9509275
4205,62216885.474501
4206,53295990.413365
4207,11443791.2695965
4208,2531867.2667395
4209,20259061.299418
4210,34346995.844454
4211,5691199.1026635
4212,3243467.912953
4213,7094973.2846995
4214,12638217.306584
4215,17584610.8817135
4216,20946833.744946
4217,25494486.157298
4218,25367561.004504
4219,10394344.5305695
4220,3237036.0071925
4221,6567022.845103
4222,10283870.0275065
4223,21844128.293365
4224,5007857.012954
4225,18927392.655084
4226,2594830.7210745
4227,2162552.039268
4228,3212330.736994
4229,8103643.837551
4230,12563989.4289645
4231,39692532.3746545
4232,6700588.565167
4233,20183062.7155
4234,6521175.327993
4235,10851921.373444
4236,20896225.289
4237,18602737.59504
4238,94740555.8238765
4239,14381079.2751575
4240,6809850.4564395
4241,1484687.3766405
4242,6313873.4342255
4243,9876128.744547
4244,250797472.36903504
4245,580065761.0739099
4246,9134786.145805
4247,397563864.4357491
4248,25064680.537142
4249,29672840.5222695
4250,14722616.7751215
4251,10443383.185892
4252,2469117.1057335
4253,22597298.289361
4254,2088145.5089645
4255,1907407.396777
4256,1107302.9041635
4257,2279958.9516685
4258,3075310.8485355
4259,10157984.970822
4260,2048686.1228715
4261,2650037.335017
4262,1439491.9862515
4263,806726.4635495
4264,1169386.3103895
4265,12598655.2292765
4266,4034452.691839
4267,4001510.6946645
4268,2370518.8191615
4269,5519664.0591895
4270,1475590.8185085
4271,2209257.04779
4272,1783047.054438
4273,1796026.587983
4274,986317.4377945
4275,4712787.597935
4276,853628.587926
4277,61961325.39943
4278,110647904.7493545
4279,6061083.5501905
4280,73671299.364786
4281,5326074.2648035
4282,4736820.5405475
4283,2092663.46477
4284,4509158.135574
4285,2676449.1687015
4286,3097670.9602275
4287,8117955.233639
4288,6875251.4441385
4289,2301350.809127
4290,83220749.8671185
4291,96655752.569005
4292,126181750.2745335
4293,30588748.747214
4294,77027056.2570665
4295,65794493.314496
4296,3995032.836207
4297,4300107.6150115
4298,19948279.268107
4299,2637700.8393795
4300,1459245.3420065
4301,56704307.239514
4302,101056897.439834
4303,2838311.138556
4304,7201039.5598685
4305,75752133.515139
4306,3547798.314758
4307,78829762.9388385
4308,84479940.256616
4309,4283360.5216935
4310,7064819.620394
4311,50647506.5150445
4312,3123985.3255325
4313,85518018.221305
4314,85417332.4793545
4315,5475352.184548
4316,3668646.7747555
4317,9238068.1901705
4318,120515045.7226045
4319,7033457.6712255
4320,31767701.9082155
4321,10778108.9712785
4322,2878014.799907
4323,3999869.5515535
4324,3238869.44702
4325,5342257.1173115
4326,1953361.4108495
4327,8297414.7470505
4328,3318831.150201
4329,4611838.6299705
4330,21033210.618814
4331,4319628.7741455
4332,12559403.2428905
4333,3273600.637515
4334,1386840.4512925
4335,4831848.3264995
4336,3319513.383993
4337,1361956.6117275
4338,2046599.7206205
4339,1993835.5279145
4340,1273116.9060825
4341,3838918.4338275
4342,5848591.8580715
4343,9305232.2835365
4344,86619192.312559
4345,141835486.4240165
4346,41989693.931448
4347,2313377.8523035
4348,92120730.5039165
4349,30687662.15511
4350,27231136.3098745
4351,2899843.9138045
4352,1783442.144351
4353,11824712.1382065
4354,2163699.3186305
4355,35756783.126092
4356,9795060.389452
4357,46505505.5968355
4358,15998379.5425695
4359,4156103.0888625
4360,4324845.2035455
4361,53713397.844728
4362,47802946.289586
4363,27958041.6227545
4364,6206373.476781
4365,1795234.944256
4366,9961306.4776485
4367,16917288.127949
4368,2463659.6834535
4369,19129932.303039
4370,20886763.921028
4371,1290491.279823
4372,5799235.615895
4373,1777824.483324
4374,4866693.217774
4375,4035311.283442
4376,5753873.897734
4377,3261295.7495115
4378,2371470.4057235
4379,2091855.723103
4380,7966622.5455935
4381,3774083.9715585
4382,2066307.408134
4383,55495022.577736
4384,6908243.692901
4385,38370873.349187
4386,3113909.417177
4387,28737595.7936165
4388,1492152.3905675
4389,1966838.1280405
4390,3218218.507539
4391,3052869.131626
4392,2859772.3823725
4393,40672990.3700665
4394,1873399.6280035
4395,14711696.924865
4396,2955139.503029
4397,1049337.512081
4398,34129838.897461
4399,11830151.0796185
4400,58087020.1856715
4401,5208212.670729
4402,3310146.309113
4403,23191748.9503285
4404,47274451.04682
4405,3387382.489012
4406,38916735.837037
4407,7654278.773873
4408,3497220.1249205
4409,1879929.4845325
4410,4581635.3712875
4411,53812878.420545
4412,1768067.4808
4413,9112952.1572965
4414,2267567.0800755
4415,1969365.166911
4416,4648116.0243195
4417,9624149.631535
4418,7264548.191757
4419,4941233.539041
4420,106918013.247409
4421,8346402.915026
4422,10606047.354443
4423,38854952.0948895
4424,45101883.296547
4425,137568464.7166015
4426,9011323.126988
4427,7958810.013402
4428,4700365.7109615
4429,2193649.2713985
4430,3317297.9897315
4431,36893171.195629
4432,18721883.658297
4433,3155199.862751
4434,7073763.9316125
4435,1794401.155611
4436,3092862.1929945
4437,3856184.7215625
4438,13982426.89032
4439,1699094.0627275
4440,6014112.885731
4441,3637150.1328165
4442,2438845.0128545
4443,5607427.185575
4444,1619215.9797715
4445,1731850.964458
4446,1804565.093766
4447,2001492.212957
4448,1702612.9185435
4449,1542644.544556
4450,2433206.476233
4451,59371176.4502275
4452,68929593.1648665
4453,6839647.7295025
4454,7709458.3039035
4455,4568391.207229
4456,104441403.809419
4457,85253592.1318655
4458,21655650.9728005
4459,7842900.359128
4460,12031867.191032
4461,10845704.238721
4462,45338015.4841065
4463,3864778.769896
4464,12971949.4535095
4465,10612343.682637
4466,3357415.14043
4467,2922775.988459
4468,59580311.534205
4469,1702376.426514
4470,3914471.4406345
4471,65638755.5270685
4472,35103967.5098305
4473,54616890.4220485
4474,6746686.9112155
4475,49102329.355856
4476,18192034.282127
4477,38921514.101449
4478,6081270.141723
4479,9789855.7959965
4480,2761340.4459735
4481,5485379.615035
4482,2600743.003037
4483,2275511.2453565
4484,1038601.5903945
4485,2429604.3469675
4486,31257660.985607
4487,66549207.856043
4488,7658962.781411
4489,110424996.374032
4490,125559120.6381905
4491,69849188.7398005
4492,67307420.295817
4493,21655239.4719975
4494,86287458.295733
4495,85804924.832209
4496,5265730.45843
4497,4096308.258715
4498,1984921.9916165
4499,1470879.230795
4500,1225984.454795
4501,1384200.4431465
4502,2205367.141676
4503,1621805.7885055
4504,2163427.9221285
4505,3141256.3311235
4506,2090577.9974935
4507,11847814.206453
4508,1978855.301695
4509,3970255.7778045
4510,2147576.7952345
4511,101272069.795477
4512,106162362.1682185
4513,153077412.8904935
4514,259839445.3034185
4515,230241582.18707705
4516,6605863.056994
4517,12645172.1491865
4518,14873114.3878195
4519,65490642.0834705
4520,71055396.5378135
4521,143300733.1825655
4522,157082591.498579
4523,28021840.9469985
4524,24827043.71621
4525,37237511.1951705
4526,82469638.742513
4527,65283818.0630175
4528,10927283.657456
4529,39563146.524584
4530,35308976.485124
4531,45777367.5224745
4532,1983809.391524
4533,2987858.9353895
4534,1447609.5407075
4535,7774108.0018845
4536,964437.747517
4537,1787403.4925775
4538,4120683.983326
4539,1154112.156065
4540,2675155.153783
4541,1968931.7687345
4542,4528581.6644355
4543,1948178.440892
4544,1414709.0715455
4545,2265828.380879
4546,3500770.364456
4547,54418631.0034195
4548,75758900.8276465
4549,71884802.182091
4550,6196735.6924505
4551,4938145.996557
4552,6668968.1455525
4553,8419095.0947995
4554,4791537.694624
4555,42968946.7554205
4556,24209084.0870295
4557,11821663.284872
4558,66866346.7753115
4559,18434678.1711425
4560,4612810.404753
4561,58683965.7864685
4562,20339612.6721975
4563,23358187.0210255
4564,139632451.3693275
4565,100327447.78157
4566,9127936.275148
4567,55903851.8770185
4568,11588246.6502705
4569,42748699.4728645
4570,11380841.413327
4571,5833744.831631
4572,27856100.7793765
4573,90400200.2329605
4574,76189205.5776755
4575,68259672.9392955
4576,1817165.7256465
4577,3413046.3078895
4578,4650312.266184
4579,2449992.3807315
4580,3473952.7628755
4581,2507330.520516
4582,1806755.816523
4583,2374314.919425
4584,2132531.881338
4585,30789289.2251885
4586,2548864.9182835
4587,130409524.400331
4588,3092531.9895255
4589,1588816.6953435
4590,88126043.756661
4591,2131669.715623
4592,81942709.9335275
4593,78953971.6352955
4594,1614354.9620465
4595,6639298.2522555
4596,14847179.147513
4597,1991902.413542
4598,107989615.638183
4599,57760081.920763
4600,26063038.455186
4601,30227545.385753
4602,120832781.384032
4603,5217831.783249
4604,22445362.075398
4605,10816639.0759835
4606,3436746.468386
4607,3027158.447138
4608,2582704.2756735
4609,2831508.719683
4610,4205207.4513315
4611,7223483.331792
4612,2896197.5871265
4613,9973540.4753055
4614,12140014.2754625
4615,6316586.226502
4616,4413864.029772
4617,4842462.45341
4618,7042048.524262
4619,2054933.2034605
4620,6787289.093363
4621,8482893.360089
4622,3339157.3460165
4623,1966954.568206
4624,12407297.179309
4625,2635896.2227185
4626,9027720.2711285
4627,10980847.671366
4628,5378165.4521185
4629,2288616.9990815
4630,2972572.644603
4631,1913286.187171
4632,1880686.6124425
4633,7819024.2754785
4634,3173741.5915035
4635,2327675.8940905
4636,2823513.4250965
4637,2492744.3383075
4638,2304252.724527
4639,1251970.428355
4640,4728196.219694
4641,2132838.491898
4642,1854799.055698
4643,2339586.824844
4644,3082779.2375265
4645,5210367.42267
4646,16111874.3758035
4647,13949246.655245
4648,53739524.7127945
4649,8103298.702195
4650,17640636.479151
4651,2881210.2688605
4652,32587353.645335
4653,3710826.651217
4654,28593793.5379575
4655,32749378.6027175
4656,2355825.7352325
4657,2119914.693541
4658,1701186.2143735
4659,2856344.8216605
4660,1489396.4706035
4661,2689040.404813
4662,1561133.37839
4663,1701048.3856765
4664,3619991.467215
4665,4832489.633891
4666,7278768.8888295
4667,11211079.499112
4668,1971712.9418305
4669,2697422.3638065
4670,138878937.4983115
4671,1302768.8028625
4672,2935248.217558
4673,5623976.5268285
4674,2002775.981832
4675,21501016.2881355
4676,101194709.0015555
4677,13756859.736947
4678,3656887.595793
4679,60884208.832371
4680,3312249.910099
4681,14199818.1840835
4682,2346580.431601
4683,26296116.375191
4684,65600987.226863
4685,87178602.423622
4686,148978604.07024
4687,18634078.2632645
4688,5766999.021258
4689,2385284.58254
4690,2813860.307153
4691,6943656.3353675
4692,16900300.176624
4693,1689306.714541
4694,1084740.972664
4695,1657316.513163
4696,3143713.4387425
4697,2835349.2074285
4698,2488653.224897
4699,10550575.1537825
4700,10268074.449002
4701,1405355.8344705
4702,1335082.230842
4703,1172604.7979755
4704,1417819.8695525
4705,69940734.1468915
4706,1276980.2589185
4707,21035306.0293745
4708,2267522.587359
4709,31240765.108586
4710,2335064.6527725
4711,85813727.024314
4712,110352651.0889685
4713,178387130.6223925
4714,2164536.9280955
4715,2069169.5914035
4716,29775365.0641735
4717,66062046.265036
4718,2591950.0786615
4719,22292057.2669895
4720,77364713.3843005
4721,81654776.7800155
4722,43653045.043779
4723,96119657.7323795
4724,3517673.825245
4725,3735360.637373
4726,4390035.5006645
4727,1262244.6103205
4728,46602759.3318825
4729,61211685.88627
4730,121057196.444483
4731,23263099.5586325
4732,50034486.114896
4733,47085398.176288
4734,1712315.675035
4735,2282149.0148455
4736,7291687.414733
4737,4131794.030206
4738,4025998.140122
4739,8045287.777967
4740,10159786.524913
4741,1973052.057177
4742,1286377.3685955
4743,1613810.7881105
4744,4782487.531704
4745,2005481.098935
4746,2117040.5372205
4747,49894532.898544
4748,20666157.644602
4749,2529872.287188
4750,27410875.2991345
4751,879136.176516
4752,33446023.4527715
4753,1767571.0502385
4754,1418914.4004885
4755,5118594.027117
4756,2415369.2366535
4757,2745136.0163045
4758,2470529.619458
4759,3976469.8325265
4760,5207142.6249345
4761,2269703.137051
4762,2591256.5911625
4763,1826884.5123645
4764,3302618.5607355
4765,1223882.4216335
4766,3285715.91029
4767,29649593.0390155
4768,8327449.265356
4769,51699002.601061
4770,98347549.0031615
4771,61621346.7771345
4772,3567448.216015
4773,2820731.622764
4774,39564215.830838
4775,1891592.41519
4776,3479816.458736
4777,69805540.0375485
4778,73159962.4116395
4779,9965379.364214
4780,2470391.537627
4781,3918077.3990345
4782,6799600.087116
4783,2745888.0419555
4784,1965071.2335655
4785,6681971.7575085
4786,35215728.293174
4787,7109623.844522
4788,4884928.2936905
4789,3105684.855289
4790,34617919.0290185
4791,9328182.1433295
4792,2116523.6595185
4793,1693511.210505
4794,5136048.0980335
4795,2091578.396562
4796,18215201.1305045
4797,2271125.2872245
4798,4141463.2053155
4799,6449175.3046095
4800,1221519.53419
4801,7210425.353336
4802,4682126.140332
4803,3232526.4860975
4804,177750426.62633204
4805,3472444.213764
4806,1827930.340038
4807,4555409.383835
4808,5557734.988306
4809,3771385.6692085
4810,3447426.747637
4811,6593034.515114
4812,1828531.373158
4813,110454982.91093
4814,39748908.3802375
4815,3298220.3672225
4816,2656956.2484965
4817,3115302.6263375
4818,25993478.1096665
4819,3714347.5759555
4820,49514675.00579
4821,14433356.650161
4822,1956062.216591
4823,2148671.6917595
4824,1873902.3056665
4825,1488379.6288685
4826,1297154.946711
4827,1059216.1205575
4828,3618158.0664865
4829,11209902.9801195
4830,2361452.6924485
4831,3042673.2178855
4832,5132591.502489
4833,9356192.9314545
4834,13945242.904112
4835,1164634.7088165
4836,4966834.4410175
4837,1028885.299367
4838,1277878.181395
4839,3170622.3872365
4840,1800637.4129825
4841,1406145.336823
4842,2583033.314376
4843,1348951.455027
4844,1702554.828977
4845,3273965.5517225
4846,2232625.9036935
4847,9918692.4377435
4848,4492718.5060105
4849,25745058.8681205
4850,6509779.721167
4851,4636182.942447
4852,3942478.3420335
4853,2385437.546345
4854,3418021.1716265
4855,10922912.8465575
4856,2725014.6800935
4857,12076681.6425455
4858,2012764.365384
4859,1679657.69339
4860,1389800.5593205
4861,1995250.489507
4862,1353220.6613565
4863,1752187.111273
4864,838422.3578475
4865,1788505.006934
4866,4303293.6611425
4867,1925058.378982
4868,942913.2688495
4869,1919484.9212865
4870,1519952.208485
4871,8888801.1968565
4872,25484303.00373
4873,3094812.144363
4874,2680451.905348
4875,2019013.601937
4876,3586534.9833125
4877,1831768.602291
4878,2175541.9349245
4879,1925116.8661075
4880,5021404.257684
4881,21717554.8416275
4882,1414082.5480155
4883,1745542.9198965
4884,11316215.7924645
4885,21186488.4182935
4886,15446271.4654435
4887,84052528.7312135
4888,92139948.1031595
4889,4455511.4095215
4890,6357957.059961
4891,3542992.311986
4892,4953591.777435
4893,2079728.5662255
4894,1820992.7896885
4895,4659006.3800485
4896,96372905.9826835
4897,66075959.243456
4898,77998337.4229945
4899,52543192.6780105
4900,83504221.0124335
4901,1280475.976721
4902,8796349.185711
4903,2486970.7835705
4904,8303326.0113305
4905,9937005.274617
4906,10973605.45927
4907,2712398.5030845
4908,1681259.037841
4909,14912153.65839
4910,59211057.282174
4911,15132240.4114605
4912,33859452.401743
4913,2118767.3711515
4914,3424800.219381
4915,6794235.1399725
4916,62051782.072053
4917,60651855.0806295
4918,6558828.342003
4919,7601801.470958
4920,2512290.9245945
4921,1620747.337854
4922,1561399.536236
4923,4942412.1307685
4924,2829517.4317255
4925,5092082.004946
4926,1536872.680943
4927,5219779.3785675
4928,7413589.767123
4929,13162131.237708
4930,12711618.534785
4931,65698124.878758
4932,39006799.637703
4933,2504922.7545585
4934,1245017.5944745
4935,22742327.174572
4936,20549336.3945025
4937,2673098.122433
4938,60817567.9713395
4939,29733877.5246995
4940,16826506.998926
4941,4632225.932745
4942,12139533.6730245
4943,4619353.7076015
4944,31690482.0972535
4945,2997431.143312
4946,1411889.460436
4947,5726943.9648265
4948,969826.2430165
4949,1763563.265261
4950,2706694.3143235
4951,1188419.544683
4952,2801723.433717
4953,2322635.757659
4954,36087620.13634
4955,1308138.9544055
4956,18331594.921639
4957,21438884.5531515
4958,40742442.4227925
4959,1844503.4110425
4960,3163625.4945465
4961,2547270.904549
4962,3555307.326371
4963,2262695.9992815
4964,2508169.1113955
4965,3012101.4116715
4966,2531016.0965795
4967,3627249.345798
4968,98920364.976993
4969,5759157.9445085
4970,2125412.907161
4971,28974979.1282975
4972,38733742.5411945
4973,7345027.236902
4974,60436998.800695
4975,61414128.252906
4976,23851488.4607305
4977,5871439.672303
4978,2158290.782143
4979,11135317.504321
4980,13144424.650708
4981,34702875.4504495
4982,22604307.280614
4983,36383228.4694705
4984,14262203.906123
4985,5131682.9806835
4986,21717432.264367
4987,34847883.730998
4988,54158722.989657
4989,22028929.695003
4990,85578373.093062
4991,82108814.8254805
4992,12995527.868407
4993,4285937.3051275
4994,770653.703909
4995,3537771.501868
4996,4626432.515677
4997,33277334.614501
4998,29023606.277534
4999,2854960.0966085
5000,126197848.0066675
5001,6424447.165897
5002,48242820.221918
5003,967401.7056535
5004,3843321.325946
5005,4067716.1165085
5006,5020517.9077515
5007,30106788.143561
5008,46833839.493462
5009,17714056.101557
5010,30403373.27124
5011,15260109.4184875
5012,2883288.843786
5013,4060931.567642
5014,2061471.4546885
5015,29947831.7518095
5016,6056821.6644705
5017,5111031.27664
5018,105086646.494736
5019,63910256.9669005
5020,1056061.2892365
5021,4634949.5098565
5022,1294519.0892755
5023,3089830.967014
5024,3277744.1920395
5025,1938865.831699
5026,3725061.730281
5027,5774673.3387375
5028,2208280.2592625
5029,1954099.6339755
5030,5282933.2534105
5031,1656766.6264585
5032,2212032.542305
5033,58317637.004172
5034,1144873.6257955
5035,1286178.1652065
5036,4500758.924791
5037,25369058.684904
5038,8806974.2719895
5039,4589411.9182975
5040,9474536.158865
5041,50829071.580959
5042,24726619.606963
5043,32084513.7896045
5044,2463340.5545085
5045,17992115.9603685
5046,4944644.1411515
5047,5522943.9005965
5048,5086194.8758035
5049,30996804.578291
5050,6641229.2215615
5051,4848406.9801375
5052,24694428.747106
5053,1806544.62743
5054,24679201.9893065
5055,1981490.8320265
5056,1370882.9275595
5057,7980734.2100595
5058,3921597.6454035
5059,92173135.114158
5060,2729115.4554945
5061,56141115.104293
5062,71326935.2218415
5063,2113262.6236115
5064,1417234.384315
5065,2927602.017583
5066,4089223.896124
5067,5648587.430321
5068,1291312.3589065
5069,1649860.786483
5070,2778071.2418435
5071,57149382.4697315
5072,2985956.9191665
5073,25158439.758721
5074,1514061.9108135
5075,42995881.3103855
5076,5884493.5432605
5077,22743027.300599
5078,8843310.3187245
5079,4612384.778348
5080,34833559.014909
5081,5765551.9755575
5082,3097895.788467
5083,3902700.884733
5084,28063456.4383565
5085,2897392.8466545
5086,9724513.0154515
5087,27903796.2923515
5088,66125048.322483
5089,14492736.9129335
5090,42209685.3426295
5091,5158735.414134
5092,6483119.125289
5093,2812814.558383
5094,17805644.621687
5095,4192980.470834
5096,6363460.018513
5097,12228256.2155495
5098,11869804.192581
5099,11066215.084397
5100,4146260.9635445
5101,3237018.349217
5102,2363199.7294535
5103,1692984.740029
5104,8689163.1414135
5105,17713710.0657505
5106,50837358.9098955
5107,265059368.90311664
5108,15316551.1976515
5109,1779402.8956235
5110,47850792.457535
5111,1442965.213074
5112,1155981.586025
5113,659947.1610045
5114,3052754.086286
5115,1639167.726752
5116,4246827.4541965
5117,1550866.675096
5118,658585.0188495
5119,27842691.306114
5120,8306437.70125
5121,1242398.548654
5122,139452286.2552145
5123,4122354.407789
5124,18771652.5276275
5125,21184931.1945255
5126,1678312.581691
5127,3838385.061103
5128,50734035.710893
5129,3771004.7274085
5130,45140351.610601
5131,1614341.721256
5132,1410638.893904
5133,1534134.448399
5134,8151652.988268
5135,7392021.380802
5136,59607211.6926565
5137,37907994.081557
5138,2281188.3266395
5139,4336818.569416
5140,1517985.7365705
5141,2762881.243335
5142,2749306.658059
5143,1831859.983774
5144,6283915.637947
5145,9448391.04757
5146,1270993.409861
5147,1973743.4546675
5148,2563914.883311
5149,1198768.4106955
5150,832745.205185
5151,3550846.2086065
5152,2175078.177838
5153,283553588.20314044
5154,7094925.1884255
5155,2549738.113612
5156,148582570.2344425
5157,61194113.563067
5158,12877828.845547
5159,30693224.1466885
5160,37911291.6080655
5161,24657753.805565
5162,15903588.097525
5163,14465597.8271315
5164,6690282.393993
5165,18879573.361637
5166,23968940.7220215
5167,18140640.1165515
5168,4799133.995786
5169,25783470.490299
5170,2461601.777221
5171,4653672.3284775
5172,1967364.7028385
5173,2016040.5916555
5174,1467392.0257765
5175,4432773.1100965
5176,2500403.1210595
5177,10596875.583181
5178,27138360.5854385
5179,9338286.0616665
5180,1736484.0795045
5181,5188621.9569395
5182,2280863.118651
5183,3384191.651742
5184,3229239.8495885
5185,26998605.166971
5186,57397701.1532415
5187,97897860.122181
5188,12169820.3554835
5189,31627062.957035
5190,5833497.141626
5191,3217877.4154185
5192,65101698.121391
5193,3903071.775758
5194,3152523.6047995
5195,3730972.513738
5196,16575905.6889
5197,2618967.92045
5198,1527630.164731
5199,14990558.8204355
5200,1613855.869451
5201,1462091.6643895
5202,2218130.272811
5203,30508758.137218
5204,5817762.7584775
5205,105518396.2981985
5206,25178466.489978
5207,1936821.5087245
5208,87372715.293956
5209,2239317.960029
5210,4016973.2565015
5211,5612597.5135845
5212,4234691.7181075
5213,4771522.6527295
5214,1573688.5322515
5215,23409108.0164695
5216,2475612.480199
5217,2498023.4314355
5218,14146280.70996
5219,5738972.21317
5220,5980156.5995495
5221,8760056.4312985
5222,21589987.367355
5223,14720153.5818565
5224,24508477.807328
5225,8675190.252334
5226,7701602.458212
5227,1876578.483531
5228,3626199.145919
5229,9126007.9530245
5230,8995649.838077
5231,2208866.087507
5232,78736540.635121
5233,3514420.6117045
5234,9567206.048924
5235,11309269.908817
5236,11094344.5964615
5237,8062038.11045
5238,6889181.392196
5239,34751270.1409855
5240,49199004.613594
5241,5141212.2992575
5242,1769941.3787445
5243,6120543.124965
5244,1051915.202059
5245,4657997.227905
5246,4978196.63663
5247,219282432.1098933
5248,51236657.3423035
5249,10004749.2711885
5250,99769150.4038095
5251,147754027.281064
5252,23376288.8893985
5253,1935977.479116
5254,5030337.102533
5255,11036279.36036
5256,32714948.1427425
5257,7804782.3426855
5258,9272736.1800645
5259,94394770.082974
5260,43917598.194615
5261,8209942.163221
5262,8520913.2486555
5263,68089952.148412
5264,4423161.706149
5265,1783930.939969
5266,4186220.409983
5267,1456704.4539655
5268,3366711.959038
5269,9215893.331779
5270,163168924.6304255
5271,8347166.3094725
5272,94388947.6862055
5273,7942657.096079
5274,6761723.0003675
5275,200789703.1263885
5276,44455987.7993195
5277,38342189.692723
5278,10424679.8641535
5279,7271400.013159
5280,50251709.783265
5281,9804031.3299915
5282,5265416.340867
5283,20346183.9370955
5284,16358228.209555
5285,2655118.338339
5286,10755421.308667
5287,42175058.8280305
5288,21208948.585906
5289,4017290.331862
5290,1886206.3152215
5291,3164208.5763355
5292,6918194.416117
5293,104370490.804786
5294,2932713.4960355
5295,3222371.013086
5296,2450591.383855
5297,121947879.7771395
5298,82268613.9628225
5299,146387109.23152247
5300,125876331.328611
5301,6692822.492776
5302,4690453.9043315
5303,73603297.1558875
5304,15347101.5437175
5305,281998519.9303979
5306,189578924.62946543
5307,381932785.85992074
5308,40937501.5679315
5309,11360732.6231105
5310,7930712.0350805
5311,69894078.238324
5312,2329330.816981
5313,6091587.6731075
5314,54384162.7398825
5315,111815652.472888
5316,229516007.90421245
5317,1172276.9381235
5318,1810406.4817605
5319,6688382.148069
5320,4053326.6879685
5321,1861448.8574515
5322,3418179.4657255
5323,1905165.5366305
5324,5811045.7374125
5325,3818177.058554
5326,1729276.922908
5327,3417840.653127
5328,18274380.808224
5329,126632959.1455425
5330,26133496.8382085
5331,105927052.3797255
5332,118558701.988319
5333,139402059.1407935
5334,62373872.546241
5335,146943361.4412675
5336,8936075.1859385
5337,9434055.1481115
5338,150514124.2707725
5339,91150143.1925315
5340,125647471.3887215
5341,4047957.787968
5342,103713024.658729
5343,122538836.48402601
5344,4822556.2348925
5345,16989971.804694
5346,89640097.175427
5347,9941213.204229
5348,101305490.341931
5349,72483728.7225515
5350,125919220.666122
5351,102207748.22803
5352,3026357.6399515
5353,3641134.3296145
5354,2246066.455832
5355,6813187.3828925
5356,203956599.10318387
5357,136289655.1213215
5358,147105873.730215
5359,8256847.0103905
5360,32606501.046539
5361,133782201.768417
5362,12750116.8868605
5363,16049700.131454
5364,2812160.9393215
5365,5162283.494421
5366,226207992.0016055
5367,103336346.595283
5368,205928206.8502997
5369,5891288.507295
5370,197221363.445293
5371,2948793.3216205
5372,104988488.533961
5373,89137510.3395185
5374,78896425.417254
5375,36278768.871386
5376,104826906.492897
5377,107535975.4197635
5378,199189307.05246896
5379,15438869.937673
5380,62931500.9951485
5381,6066450.8804835
5382,97033350.5941245
5383,29555652.8056725
5384,84861959.758936
5385,7217329.7438895
5386,153982775.3326605
5387,21374713.39789
5388,273328484.06506056
5389,78799476.271335
5390,138237761.4790395
5391,8566300.9904085
5392,2732437.685022
5393,18251241.58467
5394,50806050.657893
5395,157335017.2399805
5396,41462476.750889
5397,51035004.7599195
5398,14700566.041811
5399,8702526.1639735
5400,5572490.318983
5401,37239756.7742535
5402,3222614.3495645
5403,3228536.095922
5404,2009127.0273405
5405,3159120.9743885
5406,5402435.6177535
5407,60859499.231749
5408,2865294.2945065
5409,4213529.5691545
5410,37284147.8723815
5411,63299317.7905565
5412,32121468.040713
5413,73713610.8873495
5414,10717231.1336985
5415,2274534.837643
5416,7176991.6715615
5417,2561667.193976
5418,3335885.1060805
5419,4803049.2929315
5420,1501564.9248085
5421,2471701.863793
5422,1685386.820046
5423,21857640.385393
5424,9982674.984098
5425,28006091.058128
5426,246179734.3279473
5427,72383055.043653
5428,112288965.7860795
5429,37190545.110499
5430,2560205.1400465
5431,4586257.060661
5432,71224928.4258175
5433,2455119.6520735
5434,3028101.3108865
5435,14696622.253225
5436,132527997.0007705
5437,87610985.671954
5438,95662936.545865
5439,71499735.4956805
5440,115878630.2301735
5441,5202368.0348545
5442,155573656.74785605
5443,170188152.816014
5444,3714323.414045
5445,144238667.8884476
5446,4353277.2248735
5447,42655767.596788
5448,55674573.025679
5449,146099024.9133465
5450,47166599.3350085
5451,97809863.7839755
5452,140962165.1869935
5453,17289645.963154
5454,9029909.3597385
5455,102624417.674831
5456,59716836.335726
5457,93629701.2290125
5458,5670976.332206
5459,2749583.5974405
5460,1345496.4914875
5461,2302898.0147895
5462,3227958.9356405
5463,3730840.3996665
5464,2350678.2631425
5465,1151829.9354305
5466,2861122.2616925
5467,1970450.698983
5468,4955325.9791995
5469,3191058.670919
5470,12384878.5185425
5471,52943430.794869
5472,10887816.9133505
5473,70296785.972875
